nconst,actor_name,actor_star_power,actor_movies,actor_avg_budget,actor_avg_revenue,actor_avg_roi,actor_avg_rating,actor_success_rate
nm0836071,Wes Studi,3,5,18.138317846240785,20.279075898730643,1.5803634057120663,6.540000000000001,0.6
nm0836121,Michael Stuhlbarg,4,10,17.740844597187635,18.401073189088322,0.8994335782306888,6.99,0.3
nm0836176,Geoff Stults,1,4,15.119102698873537,12.904120299134192,0.06776901806135471,5.2,0.0
nm0836343,Jim Sturgess,4,13,17.726764056628788,18.080678955786006,0.9211011615381144,6.9692307692307685,0.23076923076923078
nm0836432,Tom Sturridge,1,4,17.169791054773174,16.862618032551374,0.6311888335635679,6.6,0.25
nm0837177,Jason Sudeikis,3,10,17.431819346125096,18.588266764035875,1.4089015750401364,6.26,0.6
nm0838520,Suman,2,5,15.74408705785835,16.614243034500763,1.1125057509406666,6.840000000000001,0.4
nm0838911,Jeremy Sumpter,3,4,17.616602025031508,18.278725412231548,1.1497507483383234,6.7,0.5
nm0839486,Ethan Suplee,1,9,17.42076685524901,17.96425550875728,1.0933056050639305,6.555555555555555,0.2222222222222222
nm0839820,Sushant Singh,2,4,14.922421980025536,15.656060350091908,1.2067226432393963,6.625,0.75
nm0839934,Kevin Sussman,1,4,17.789568973108864,18.305630068871626,0.7470173107549157,5.625,0.25
nm0840762,Cecilia Suárez,1,5,16.851424669181835,16.489328821785005,0.470311829135555,6.5200000000000005,0.0
nm0841910,Nick Swardson,3,11,17.83189359673468,18.675210999751112,1.5960180875628334,5.527272727272727,0.5454545454545454
nm0842251,Gary Sweet,1,4,17.59400219362504,18.468842546458237,0.6939995123832462,6.375,0.25
nm0842770,Tilda Swinton,4,17,17.547843858353964,18.655731502034772,1.2489502979922475,7.047058823529412,0.6470588235294118
nm0843100,Wanda Sykes,3,7,18.035018277846262,19.075752341161838,1.3273792279779344,5.8428571428571425,0.7142857142857143
nm0846480,Cary-Hiroyuki Tagawa,1,6,17.541204009297314,18.24650516639535,0.9164136939910066,6.05,0.3333333333333333
nm0846548,Saïd Taghmaoui,1,5,17.500382015781074,17.88023747601368,0.8270762359811362,6.16,0.2
nm0847727,Oleg Taktarov,3,5,17.879395929883795,18.62277163337059,1.1368800781535977,5.88,0.6
nm0848154,Jill Talley,3,7,17.32063889251758,18.10530272761287,1.5189720488780387,5.8428571428571425,0.42857142857142855
nm0848554,Amber Tamblyn,1,6,17.117501326352798,18.044742444855522,1.1268564078877976,6.366666666666667,0.16666666666666666
nm0851317,Fred Tatasciore,3,6,16.454567959008102,17.119354981437013,1.2190052915266958,5.466666666666666,0.6666666666666666
nm0851582,Audrey Tautou,3,7,17.12730813859559,18.781785139370506,1.6605299488149252,6.957142857142857,0.42857142857142855
nm0852132,Christine Taylor,3,4,16.871867500393524,18.12833477910952,1.424218806080738,6.325,0.5
nm0852466,Holland Taylor,3,6,16.92531533238778,18.25913725228588,1.4808901106828622,5.816666666666666,0.6666666666666666
nm0852517,James Arnold Taylor,3,4,16.515192576622855,18.13452261304491,2.044845456592241,6.05,1.0
nm0852965,Noah Taylor,4,10,17.825308671853374,18.609184322611423,0.9552190588046297,6.840000000000001,0.4
nm0853301,Veronica Taylor,3,4,16.588099342704055,18.041645212209932,1.6635961190387694,5.9,1.0
nm0855039,David Tennant,3,7,17.453810774721322,18.882835178171163,1.3094385176203125,6.028571428571429,0.5714285714285714
nm0855103,Jon Tenney,1,4,16.773021670646116,17.372201453163086,0.9729454558280928,6.125,0.25
nm0857620,Justin Theroux,3,8,18.01252453307313,18.505661810526806,1.003999335183647,6.3625,0.375
nm0858048,Mélanie Thierry,1,5,17.17612206306147,16.940998635570004,0.4608478994875633,6.16,0.0
nm0858776,Eddie Kaye Thomas,3,5,17.22202713426053,18.85051159887838,1.59364708007988,6.14,0.6
nm0859197,Marcus Thomas,2,4,14.871563580039615,15.384948481688753,0.636841752089224,5.9750000000000005,0.25
nm0859503,Sean Patrick Thomas,3,6,16.802874632267915,17.947644852710113,1.6481258938284955,5.7,0.6666666666666666
nm0859740,Florence Thomassin,1,4,16.371077130603307,15.569949793649762,0.27350971327199364,6.3,0.0
nm0860233,Jack Thompson,1,5,16.888203918950687,16.59598730031198,0.4740089940458171,5.62,0.0
nm0860380,Kenan Thompson,1,5,16.982377084807066,17.38128945153789,0.9977327730825577,4.5,0.2
nm0860947,Ulrich Thomsen,1,7,17.391061354771207,17.697878330130127,0.8707178849133386,5.871428571428572,0.2857142857142857
nm0863599,Filippo Timi,1,5,15.773119014222068,15.498617394756145,0.6821933468394331,6.36,0.2
nm0864608,Mukesh Tiwari,2,10,15.769105531541662,16.670214895611366,1.2247179618268138,5.869999999999999,0.5
nm0864997,Stephen Tobolowsky,3,7,16.92989949814637,18.002850963806345,1.5344889254596863,5.828571428571428,0.5714285714285714
nm0865302,Tony Todd,3,4,16.945555212841704,18.32048812943809,1.411915912560159,6.075,0.75
nm0869088,Luis Tosar,1,5,17.264533607072366,17.464079813651324,0.8243615365307714,7.040000000000001,0.2
nm0869467,Shaun Toub,3,4,18.272760625469946,19.36123878237734,1.3416080334014637,6.55,0.75
nm0870199,Stanley Townsend,1,4,16.88356353960952,17.17295019033932,0.6903139435040296,6.45,0.0
nm0873942,Verne Troyer,3,4,17.565014657424058,18.42639659729437,1.0584091367945363,5.325,0.5
nm0874232,Raoul Max Trujillo,3,5,17.220035762941695,18.023971298910457,1.0713196337890734,6.959999999999999,0.6
nm0874676,Eric Tsang,2,5,15.954926910379047,15.899956904687725,2.3464427220263246,6.5200000000000005,0.6
nm0874684,Kenneth Tsang,3,4,17.911936303022216,19.092799599680713,1.0506539045134593,5.975,0.5
nm0874866,Nicholas Tse,1,4,16.860033043306743,16.351348965960163,0.4072846280932616,6.75,0.0
nm0875434,Yuriy Tsurilo,1,5,16.04552506565036,15.953105859629359,0.4602848372433459,4.66,0.0
nm0876138,Alan Tudyk,4,20,17.900646197921922,19.32284554438862,1.5205813752364663,7.01,0.55
nm0876300,Ulrich Tukur,1,4,16.98472810896483,16.53935075501146,0.5255530225647956,6.85,0.0
nm0878760,Paul Tylak,2,7,15.653790201918119,16.800511260790966,1.455591369685805,6.042857142857143,0.8571428571428571
nm0879085,Tyrese Gibson,4,15,18.303397594582012,19.832411466866265,1.4000655079600763,6.213333333333334,0.6
nm0881631,Karl Urban,4,13,18.117494498506286,18.84023686071229,1.0518562207552973,6.446153846153846,0.46153846153846156
nm0883014,Vadivelu,2,4,15.52479398636355,15.87920386966009,0.9662483583195114,5.175,0.5
nm0884313,Steve Valentine,1,4,18.506629065265148,18.998212551526724,0.9162711484760524,6.825,0.0
nm0885840,Emily VanCamp,3,5,18.20502967873134,19.578593319382428,1.669680640552073,6.38,0.8
nm0887144,Brian Van Holt,1,8,17.752226195494988,17.95753730966737,0.8957003439326785,6.125,0.25
nm0889846,Jacob Vargas,3,10,16.974636420889546,17.850477484517775,1.3193901409668352,6.220000000000001,0.5
nm0890232,Michael Vartan,1,5,17.147715103853763,17.93436703677741,1.1595819081576735,5.9399999999999995,0.4
nm0891485,Yul Vazquez,3,5,18.424672775182064,19.440831839138276,1.2849751723872522,6.659999999999999,0.8
nm0891786,Alexa PenaVega,3,8,16.92233692376658,18.093609915028814,1.3585364436356713,5.2875,0.625
nm0891863,Makenzie Vega,1,4,17.06394522390897,17.65441454821335,0.9451314300623734,6.275,0.25
nm0893120,Lenny Venito,3,4,18.259924976816954,19.001002774610075,1.2010735976312192,5.475,0.5
nm0893247,John Ventimiglia,2,4,15.92950460190548,14.26096403322193,1.1742471286430434,6.375,0.25
nm0893257,Milo Ventimiglia,1,8,17.134231754001284,17.493286606158183,0.9742968986487663,5.7,0.25
nm0895133,Viktor Verzhbitskiy,2,11,15.547970461759895,16.553244531433624,1.4643758143731114,4.990909090909091,0.45454545454545453
nm0895759,Karin Viard,3,5,16.528879986857078,17.55338044190742,1.3009661115430522,6.720000000000001,0.4
nm0895812,Ronan Vibert,1,4,17.182806422433504,17.978487962981884,0.8713851507352698,6.575,0.25
nm0896573,Ashish Vidyarthi,1,8,15.408717863833255,15.785577479209019,0.8567965333118686,6.3375,0.125
nm0898420,Enrique Villén,1,4,15.424948670398354,15.194943621625885,0.5725736949490635,6.375,0.0
nm0898546,Pruitt Taylor Vince,1,12,16.819541683919734,17.53848147328938,1.0821336237935393,6.175,0.3333333333333333
nm0899681,Goran Visnjic,3,7,17.25848426719743,18.42060976286184,1.2910293232805068,6.557142857142857,0.5714285714285714
nm0900266,Vivek,2,9,14.982956851179663,15.744270688918988,1.2345008088066802,6.566666666666666,0.4444444444444444
nm0900934,Matt Vogel,3,6,17.6762402900575,18.626003398165345,1.2918134504324212,6.75,0.5
nm0904574,Yuliya Vysotskaya,1,4,17.649572043544328,16.09783600324422,0.4571786739840945,5.175,0.0
nm0905311,Justine Waddell,1,4,17.19990085520835,16.556711952071275,0.4349342526859512,6.725,0.0
nm0905554,Julian Wadham,1,4,17.277332592815412,16.8301474699588,0.34138799697186084,5.55,0.0
nm0905691,Yorick van Wageningen,1,5,17.906516235643267,18.19044499233578,0.7021096636017978,6.720000000000001,0.2
nm0906226,Zarina Wahab,1,4,16.304575300888487,17.109493892425032,1.1495024661533022,5.9,0.5
nm0907708,Eamonn Walker,1,4,17.50563925644743,18.246973082805486,0.7779440500085623,6.925,0.25
nm0908094,Paul Walker,4,18,17.915165088061443,19.283107550606253,1.2817692337602204,6.422222222222222,0.5555555555555556
nm0909620,Dylan Walsh,1,4,17.405949966851164,17.90200507236054,0.9922726667919237,6.5,0.25
nm0909768,Matt Walsh,3,7,17.383029183299747,18.76026829030015,1.366843792953441,6.257142857142857,0.42857142857142855
nm0910040,Harriet Walter,3,4,17.01418371633128,18.166897144060414,1.414920526788066,7.475,0.5
nm0910076,Lisa Ann Walter,3,5,18.138317846240785,19.442883022758725,1.4429617983154286,6.16,0.6
nm0910278,Julie Walters,3,7,18.51793708978541,19.875489358373127,2.1022645826214927,7.328571428571428,1.0
nm0910607,Christoph Waltz,3,9,18.108250515478815,19.2870734349883,1.3051187686766519,6.966666666666667,0.6666666666666666
nm0911320,Patrick Warburton,4,15,17.956526655402204,18.905864833904616,1.4151912381066336,5.846666666666667,0.4666666666666667
nm0911542,Fred Ward,3,9,17.19044004702635,18.018462015646403,1.262647479508944,5.733333333333333,0.4444444444444444
nm0912396,Amelia Warner,1,4,17.26152198728873,17.06673324627312,0.5488737114389326,5.725,0.0
nm0913175,David Warshofsky,3,5,17.104844883759693,18.857706127041215,1.8963548416566263,6.859999999999999,0.8
nm0913460,Isaiah Washington,3,6,17.189353906095135,17.72313492689278,1.3173459129475031,5.933333333333334,0.6666666666666666
nm0913488,Kerry Washington,4,18,17.62832693539486,18.61368828594863,1.2771209708682716,6.188888888888889,0.3888888888888889
nm0913822,Ken Watanabe,3,7,18.508168207237784,19.669864544247943,1.3540619567749936,7.514285714285714,0.7142857142857143
nm0914491,Alberta Watson,2,4,15.925723879522977,15.333721931172386,0.694966321793735,7.075,0.25
nm0914612,Emma Watson,4,14,18.51923242674235,20.20679585419057,1.7452710993532734,7.0928571428571425,0.7857142857142857
nm0915208,Naomi Watts,4,26,17.293075293168936,18.07785842865164,1.036983665531886,6.730769230769231,0.3076923076923077
nm0915458,Damon Wayans Jr.,3,4,17.978292297303806,19.242299756462945,1.5557834478640755,5.55,0.5
nm0915989,Hugo Weaving,4,13,18.358748066090055,19.296296731682347,1.1687882033664383,6.93076923076923,0.5384615384615384
nm0916406,Mark Webber,1,8,16.541482599182928,16.71938718543543,1.5638426627264606,6.0125,0.25
nm0917848,Robin Weigert,2,4,16.648723960844016,15.585403990029471,1.2380014451293992,6.825,0.25
nm0919616,Michael Welch,3,4,17.47746838019413,19.926807634081612,2.338188672386058,5.2,1.0
nm0919991,Tom Welling,3,4,17.281246492014,18.334598644141828,1.224973070579589,5.4,0.75
nm0920038,Titus Welliver,3,5,18.008191036012978,19.40779133995889,1.2584844879121362,6.5200000000000005,0.4
nm0920564,Kenneth Welsh,3,5,16.506075512568067,17.7533177711954,1.263195737221694,5.8,0.6
nm0920992,David Wenham,3,6,18.29095164866278,19.324345727453476,1.4114345474798966,6.516666666666667,0.6666666666666666
nm0922035,Dominic West,4,12,17.848420291682096,18.696701605505012,1.205479947493536,6.425,0.3333333333333333
nm0922342,Shane West,3,4,17.27182727039325,17.976588905748052,1.089232419787487,6.075,0.5
nm0922927,Celia Weston,3,10,17.546491212066165,18.096241042357182,1.5699438288815446,6.3,0.2
nm0922995,Michael Weston,1,4,17.281246492014,17.91238200409112,0.8695931081960112,5.55,0.5
nm0924154,Shea Whigham,4,12,17.00323969510111,18.274711097884087,1.280503542173788,6.741666666666667,0.3333333333333333
nm0924210,Ben Whishaw,4,11,18.298718544447727,19.321680066793864,1.1312529637133424,7.145454545454545,0.36363636363636365
nm0924508,Betty White,3,4,17.439851517607305,19.152399111865527,1.8390721754302934,6.15,0.75
nm0924552,Brian White,3,11,16.940974444227788,17.706042982594848,1.4384140333700801,5.672727272727273,0.6363636363636364
nm0925220,Michael Jai White,1,8,16.28889280619958,17.02469151409608,0.830599159624193,5.775,0.375
nm0925234,Mike White,3,6,16.296207386654967,17.288366263045507,1.239697027957026,6.283333333333334,0.6666666666666666
nm0925966,Bradley Whitford,3,6,16.968142436728535,17.726978412658095,1.0795583063877785,6.833333333333333,0.5
nm0926165,Mae Whitman,3,4,16.572350986727976,18.01046229534971,1.5643446340840232,5.675,0.75
nm0926209,Steve Whitmire,3,7,17.72753358339242,18.561997648176053,1.2281989626060195,6.671428571428572,0.42857142857142855
nm0929489,Tom Wilkinson,4,26,17.527799155032227,18.228152585016716,1.4861287382996669,6.6923076923076925,0.4230769230769231
nm0929609,Fred Willard,3,13,17.688312871039138,18.65935049089525,1.2663718444157042,5.738461538461538,0.6923076923076923
nm0931324,Michael Kenneth Williams,1,10,17.167167529092563,17.968860299648906,1.1726262872226296,6.540000000000001,0.3
nm0931329,Michelle Williams,3,12,17.68114054477243,18.673036627785677,1.6759484480416353,7.0,0.6666666666666666
nm0931404,Olivia Williams,1,11,17.394219997278558,17.45378991039143,0.6892846025899406,6.3,0.09090909090909091
nm0932112,Mykelti Williamson,3,5,17.695010392348017,18.204614531587684,1.0433815750511684,6.220000000000001,0.4
nm0933098,Bridgette Wilson-Sampras,1,5,17.106033537657336,17.123478616670372,0.6727292740382691,5.5,0.2
nm0933727,Lambert Wilson,1,11,17.46881682497001,17.416107090654855,0.9755707285653743,6.009090909090909,0.18181818181818182
nm0933940,Patrick Wilson,4,16,17.58214647752127,18.245984696171615,1.7795463053326568,6.7437499999999995,0.3125
nm0933988,Rainn Wilson,3,6,17.843834036892734,18.635186627121286,1.926751083724462,6.616666666666667,0.3333333333333333
nm0934113,Scott Wilson,3,7,16.657092210024338,17.750674201561562,1.4898212167543476,6.3428571428571425,0.7142857142857143
nm0934179,Stuart Wilson,1,4,17.17414835999024,17.856776052429712,0.6491567543222905,5.025,0.25
nm0934362,Penelope Wilton,3,5,16.145710915267554,18.10689145936924,2.076047663105261,7.2,0.8
nm0935395,Katheryn Winnick,1,5,17.26866771020271,17.660816440424327,0.6204910629295625,5.42,0.2
nm0935541,Mary Elizabeth Winstead,1,10,17.357918137121512,18.037661584134256,0.9862741383297229,6.07,0.3
nm0935653,Ray Winstone,4,20,18.234188815233342,19.013307937901345,1.0620301575012727,6.43,0.45
nm0936403,Ray Wise,3,7,16.4667384937643,17.18533058863654,1.6196188607025486,5.328571428571428,0.42857142857142855
nm0936762,John Witherspoon,1,4,17.208339723569356,17.781346752925682,1.202302033584245,5.45,0.25
nm0938893,Anthony Chau-Sang Wong,3,6,17.277719446070478,18.15792898591894,2.288947909528736,6.466666666666666,0.6666666666666666
nm0938950,Benedict Wong,1,5,17.63541829641444,18.346171840667267,0.8336844438317186,7.040000000000001,0.2
nm0939697,Evan Rachel Wood,4,15,16.898948457738896,16.897046619944014,1.0917937903663835,6.6866666666666665,0.3333333333333333
nm0940158,Bokeem Woodbine,3,6,17.64233873910777,18.20604393044444,1.8158009039696394,6.566666666666666,0.6666666666666666
nm0940173,Danny Woodburn,3,4,18.053233717472153,19.001431973673238,1.2087120354393714,5.824999999999999,0.75
nm0940362,Shailene Woodley,3,5,17.650652540654736,19.1881092627087,2.189215080066865,6.94,1.0
nm0941777,Sam Worthington,3,10,18.24989243483448,19.860239466505227,1.2760822740577256,6.409999999999999,0.4
nm0942482,Jeffrey Wright,4,16,18.097026024863467,18.79695861105656,1.0810438471937216,6.58125,0.3125
nm0943079,Daniel Wu,1,5,16.636889503897294,17.553651184353527,1.0483311489057452,6.380000000000001,0.2
nm0943104,Jing Wu,1,4,16.61887099947687,17.27751189438136,1.1508342691546765,5.375,0.25
nm0944702,Xzibit,3,5,17.236510599602347,17.919353613002514,1.5710790228122113,6.08,0.4
nm0945131,Kôji Yakusho,3,4,17.26152198728873,17.72714920453602,1.0054217953777664,6.65,0.5
nm0945189,Simon Yam,1,6,17.195240294290045,17.396487569385446,0.6630150976832768,6.0,0.0
nm0945290,Kôichi Yamadera,2,4,15.537830806106214,16.467571244150868,0.9541081933236253,6.975,0.25
nm0946962,José María Yazpik,1,4,16.277561942143198,17.505742384709976,1.1862645957193672,6.05,0.25
nm0947236,Mikhail Efremov,2,11,15.29711532616119,16.234610173300872,1.2441759663582725,4.509090909090909,0.36363636363636365
nm0947338,Anton Yelchin,4,18,17.74160084032448,18.429599508270215,1.16667286523361,6.955555555555556,0.4444444444444444
nm0947447,Donnie Yen,4,13,17.3949120849223,18.211886358785343,1.1129786943129363,6.338461538461539,0.46153846153846156
nm0948000,Cem Yılmaz,2,5,16.118095750958314,16.686767655860482,1.3578074435957892,7.32,0.8
nm0948267,Dwight Yoakam,3,6,17.370858648025116,18.174632637083096,1.1415794900779037,6.416666666666667,0.5
nm0949237,Aden Young,1,4,17.553180200057167,17.68449853859271,0.8930666829554846,6.05,0.25
nm0949350,Burt Young,1,5,17.181641419983823,17.370879373524033,0.943653435093095,5.88,0.2
nm0950544,Yu Nan,2,4,15.250595321348806,17.533426857735765,2.5949222619278784,6.525,1.0
nm0950552,Rongguang Yu,3,4,17.385043282614657,18.76786341674506,1.5363841402903604,6.35,0.5
nm0950867,Harris Yulin,1,5,17.441450238928404,18.35528134676732,0.8627190967366911,6.4799999999999995,0.4
nm0950935,Rick Yune,3,5,17.926384438531027,18.999172169437614,1.3264977289698847,6.220000000000001,0.6
nm0951148,Odette Annable,3,4,16.785925074816024,18.078409791226946,1.4755427039055045,5.85,0.5
nm0951471,Grace Zabriskie,3,4,16.705882371415992,17.984214941575797,1.821911332494312,5.85,0.25
nm0952232,Arif Zakaria,2,4,15.925932069945821,17.103358308766737,1.291046239514146,5.5,0.5
nm0953882,David Zayas,3,5,17.556555449788185,18.505259978012074,1.3272178394015517,5.8,0.6
nm0954225,Kevin Zegers,3,8,17.342973445343514,17.36813209514784,1.3593477424526794,6.0125,0.375
nm0954704,Roschdy Zem,1,6,16.56544891570054,16.065820084826115,0.49566992449521685,6.5,0.0
nm0955471,Ziyi Zhang,3,10,17.372571465979895,18.582553591233967,1.5390041281930085,7.01,0.5
nm0955505,Wei Zhao,3,5,17.465342535918534,18.277786176727556,1.1397260577378094,7.0,0.4
nm0956526,Madeline Zima,3,4,15.955576839107596,17.64618720800601,2.337127516387218,5.55,0.5
nm0957193,Hanns Zischler,1,4,17.15748861533339,17.43366062702751,0.680958046086637,7.0,0.0
nm0957749,Valeriy Zolotukhin,2,5,16.207936446365782,17.25465301899196,1.6205006378674098,5.24,0.6
nm0957909,Ayelet Zurer,3,4,18.132998684833918,19.078973015950126,1.1788702708424206,6.75,0.5
nm0959242,José Zúñiga,1,4,17.426428497635523,17.624798658909945,1.0245982584796842,6.15,0.25
nm0962260,Brett Kelly,1,4,16.691896130223725,17.02128834684936,0.7172021526098199,6.2,0.25
nm0968541,Oksana Akinshina,1,4,16.29414767859612,16.11170738939683,0.5005130610536724,5.875,0.0
nm0969428,Tusshar Kapoor,2,8,15.387870681541848,16.18395439787044,1.3044032349281396,6.1875,0.5
nm0971135,Craig Parkinson,1,4,16.55473644115529,15.471574819016078,0.6217033778132706,6.25,0.0
nm0973177,Kyle Gallner,3,7,16.61104827427162,18.47958233329298,1.5347249809384351,6.271428571428571,0.5714285714285714
nm0974364,Jonathan Cherry,1,4,16.63390887593684,17.254206931082553,0.9149589415511223,4.975,0.25
nm0989182,Tamsin Egerton,1,4,16.333207111220425,16.543837832618767,0.7506513094503952,5.725,0.25
nm0990547,Daniel Mays,3,8,17.68070399699449,18.61346500340869,1.0959629287995565,6.8374999999999995,0.5
nm0992000,Arjun Rampal,2,9,15.741380101885118,16.52445770483848,1.1620471405317123,6.011111111111111,0.4444444444444444
nm0992538,Steve Howey,1,5,16.834617551679536,17.467783634968452,1.1060609813016646,4.82,0.4
nm0993507,Kat Dennings,1,9,17.330367287851015,18.231552557188756,0.9956370442416378,6.044444444444444,0.4444444444444444
nm0996669,Common,3,8,17.94666910937335,19.01222774242993,1.487354233066013,6.3875,0.75
nm0998044,Sneha,2,6,14.346139397261565,14.999280961095092,1.1244201726239824,5.916666666666667,0.3333333333333333
nm0998117,Alice Taglioni,1,4,16.127055491437815,15.61531483080981,0.5795199998142386,5.7,0.25
nm0998941,Christo Jivkov,3,4,16.29204904211537,18.852326038964204,1.8394267147350505,6.275,0.25
nm1002207,Phetthai Vongkumlao,2,6,15.046195495251478,16.374353759460384,2.125992052517461,6.5,0.5
nm1002641,Dominic Cooper,3,9,17.69353954307383,18.521266279516375,1.0821500259231436,6.611111111111111,0.5555555555555556
nm1004774,Amaury Nolasco,1,8,17.567951517028366,18.370385421162307,0.979176918570515,5.65,0.375
nm1005514,Patrick John Flueger,1,5,16.85046359274847,17.81788392542867,1.024894793980215,6.2,0.4
nm1007740,Mike Nawrocki,1,6,16.489659276356317,16.782404937859674,0.8571437353910304,6.1000000000000005,0.0
nm1008415,Phil Vischer,1,6,16.489659276356317,16.782404937859674,0.8571437353910304,6.1000000000000005,0.0
nm1008709,Ashley Scott,1,4,17.356469910987094,17.278288292821394,0.6018293872814571,5.725,0.0
nm1009277,Dax Shepard,3,10,17.13622072484091,17.567119872793924,1.2052145884491128,6.1899999999999995,0.6
nm1011348,Indrajith Sukumaran,2,6,13.652011933035336,14.143375140509722,1.3814381127551394,6.233333333333333,0.5
nm1013003,Michael Ealy,3,14,17.17166079660507,18.27745337692333,1.4940280970551885,6.235714285714286,0.7857142857142857
nm1015262,Leighton Meester,1,7,17.276772211759212,17.884116830649713,1.031102376645854,6.0,0.42857142857142855
nm1015684,Corey Stoll,3,7,18.083808441315416,19.239718156434403,1.2356175400234393,6.885714285714286,0.7142857142857143
nm1017334,Juno Temple,3,10,17.449141564267812,18.451378788273285,0.9453905301140406,6.49,0.4
nm1018245,Mohan Kapur,1,4,17.97383212432778,16.269970392802463,0.6756806465249131,4.9,0.0
nm1018488,Wendi McLendon-Covey,3,5,16.624913313567735,17.725725902557592,1.7872014854397191,6.04,1.0
nm1019674,Sala Baker,3,5,18.099097133618006,20.37806884598503,2.1935830730936186,8.260000000000002,0.8
nm1020089,Sally Hawkins,3,11,17.169235124190187,18.410184185507703,1.3075618803696067,7.090909090909091,0.45454545454545453
nm1020124,Sarah Clarke,3,4,17.453096744006448,19.446664726118836,1.87881955513524,5.7,0.75
nm1024677,John Krasinski,1,8,17.510620586673568,17.888056518507966,0.8067737020267298,6.15,0.125
nm1027719,Farhan Akhtar,2,5,15.620515418416021,17.571581284993943,1.9630064859729746,7.540000000000001,0.4
nm1031555,Anil Nagrath,2,4,13.715007392921793,14.66918018262067,0.9279256426037239,6.325,0.25
nm1032473,Thomas Brodie-Sangster,3,6,17.32705602664604,18.737445643737118,1.5447170291801318,6.383333333333333,0.5
nm1034965,Bryan Greenberg,3,5,16.821193211876384,18.015497571096724,1.1848767196466097,6.0,0.6
nm1035682,Derek Luke,1,11,16.921930088954113,17.318947466424913,0.9891365136413671,6.072727272727272,0.2727272727272727
nm1036181,Mike Vogel,3,11,17.25099227853478,17.912744189772585,1.575025071340751,5.9818181818181815,0.36363636363636365
nm1040365,Brandon T. Jackson,3,8,17.743867483143017,18.5660703787278,1.1272363192516532,5.3875,0.75
nm1043338,Michelle Jenner,1,4,16.548253436697504,16.076991298870585,0.5625259833432119,5.275,0.25
nm1046097,Rachel McAdams,4,22,17.39396622238262,18.601302832847256,1.5044469431224439,6.822727272727272,0.6363636363636364
nm1052141,Geoff Bell,2,4,15.787854103218168,16.619291002147026,1.5064796466883426,6.65,0.5
nm1055413,Michael Fassbender,4,19,17.673856276088014,18.7793039705973,1.2401370739207913,6.915789473684211,0.42105263157894735
nm1056425,Rajpal Naurang Yadav,2,12,15.720113699065998,16.55287315554809,1.2712080397497372,6.466666666666666,0.5833333333333334
nm1058007,Dragos Bucur,1,4,16.46309152934274,17.613436786378493,1.061588200665309,7.05,0.25
nm1058940,Scoot McNairy,3,8,16.80654436097219,17.978603951064507,1.4570371882062412,6.6125,0.5
nm1059103,Vivek Oberoi,2,7,15.793552123542291,16.795403818286776,1.3263552880561802,6.385714285714286,0.5714285714285714
nm1063517,Kathryn Hahn,4,14,17.690791831481672,18.359548155464132,1.478993809640728,6.307142857142857,0.42857142857142855
nm1064292,Craig Roberts,1,4,15.846943011605282,16.325498322101836,0.7252216948812703,6.9,0.25
nm1065229,America Ferrera,3,7,17.825437796508506,19.027547641766585,1.4369982958975458,6.885714285714286,0.5714285714285714
nm1066795,Vijayaraghavan,2,4,13.721271029807871,14.974790683201322,1.6013604645806216,5.85,1.0
nm1069034,Lara Dutta,2,7,15.637106345245499,16.41521075287636,1.3010243106494477,6.614285714285714,0.7142857142857143
nm1069850,Dia Mirza,2,4,15.53827733427679,16.357064617209126,1.7840507833422712,6.425,0.25
nm1070494,Satoshi Tsumabuki,1,4,16.791040175221152,17.386500804379526,0.9842808665741463,6.325,0.5
nm1071252,Alexander Gould,3,4,17.660324835089344,19.372371392292806,1.4265052515386414,6.225,0.25
nm1080974,Cameron Bright,1,5,16.796129244469636,16.988421151181246,0.9406875012466919,6.0600000000000005,0.2
nm1082477,Omar Sy,3,9,17.514201238097233,19.331767045130057,1.8777458356432328,6.833333333333333,0.2222222222222222
nm1083271,Megan Fox,3,9,18.05443636342056,19.318108581216567,1.1730122895977262,5.677777777777778,0.4444444444444444
nm1084853,Allu Arjun,2,4,14.914123179965662,15.636019602421621,1.1911938720058233,6.475,0.75
nm1086384,Lou Taylor Pucci,1,5,16.333207111220425,16.836742152778022,0.8415179876007604,6.18,0.2
nm1086543,Amanda Seyfried,4,16,17.608186828295064,18.800852761292134,1.411293854784654,6.20625,0.625
nm1087183,Cung Le,1,5,17.123129629270085,16.94041669137206,0.5936657281578206,5.9799999999999995,0.0
nm1089685,Vanessa Ferlito,1,4,17.009068615873826,17.428536955650262,1.0381899381791648,5.9,0.25
nm1089991,Tom Hiddleston,3,6,18.5280392712549,19.98701064153668,1.4236823136755064,7.1000000000000005,0.6666666666666666
nm1092086,David Harbour,3,8,18.071123281966894,18.858972704843065,1.2705509803166763,6.65,0.5
nm1092227,Sienna Miller,1,12,17.092969744655356,18.065978526717675,0.9971269631856079,5.875,0.08333333333333333
nm1093951,Aaron Taylor-Johnson,4,15,17.92266167068818,19.40056162089764,1.3848757820714517,6.8133333333333335,0.6666666666666666
nm1097351,Glenn Howerton,3,4,16.454567959008102,17.660173818342525,1.5723984616640432,6.325,0.5
nm1099085,Joe Nunez,3,5,17.492317456147585,18.679843490564764,1.411280794315245,6.9,0.6
nm1102577,Elle Fanning,3,8,17.7436529649525,18.835020291643925,1.1464857226529008,6.1375,0.5
